Ns,N,Ms,qimp,himp,EInt,EImp,E,file
13,5,25,-1,0.2,7.249420944019919,3.5193805595009966,10.768801503520912,wf/hspqm1h20Ns13N5Ms25.h5
12,6,21,-1,1.0,12.244764033001802,3.243161379701452,15.487925412703245,wf/hspqm1h100Ns12N6Ms21.h5
10,4,27,1,0.1,4.961377545833979,-5.535863739041414,-0.5744861932074389,wf/hspqp1h10Ns10N4Ms27.h5
14,6,37,0,0,10.920441878893376,0,10.920441878893376,wf/rNoImpNs14N6Ms37.h5
12,5,30,1,2.0,7.088404699590916,-2.895030348510806,4.193374351080107,wf/hspqp1h200Ns12N5Ms30.h5
12,6,45,1,0.0,12.265509526304262,-8.013985069808903,4.251524456495353,wf/hspqp1h0Ns12N6Ms45.h5
11,4,15,-1,1.0,4.279138956587161,2.2173350106648675,6.496473967252027,wf/hspqm1h100Ns11N4Ms15.h5
10,4,27,1,0.0,4.963866350030621,-5.8919090639738,-0.9280427139431758,wf/hspqp1h0Ns10N4Ms27.h5
11,5,28,1,0.2,7.245203313947994,-5.623712968888839,1.6214903450591518,wf/hspqp1h20Ns11N5Ms28.h5
14,4,20,-1,0.5,4.122202935581242,2.545688029336375,6.667890964917617,wf/hspqm1h50Ns14N4Ms20.h5
10,5,16,-1,10.0,7.655991173355007,0.8385306518797104,8.494521825234717,wf/hspqm1h1000Ns10N5Ms16.h5
12,4,19,-1,0.1,4.284451215486709,2.8123566769759867,7.096807892462694,wf/hspqm1h10Ns12N4Ms19.h5
14,5,35,1,2.0,6.918869770636994,-2.909137162754866,4.009732607882128,wf/hspqp1h200Ns14N5Ms35.h5
10,4,28,0,0,5.188539337048089,0,5.188539337048089,wf/rNoImpNs10N4Ms28.h5
12,4,24,1,1.0,4.271972673441159,-3.423903736097757,0.8480689373434008,wf/hspqp1h100Ns12N4Ms24.h5
10,5,16,-1,5.0,7.65615833368326,1.3817554967898111,9.037913830473066,wf/hspqm1h500Ns10N5Ms16.h5
10,4,28,1,10.0,5.188540191646078,-0.7566200339729227,4.431920157673157,wf/hspqp1h1000Ns10N4Ms28.h5
11,4,15,-1,0.5,4.28420686696238,2.4714217863872117,6.755628653349588,wf/hspqm1h50Ns11N4Ms15.h5
13,5,25,-1,0.1,7.255144442870975,3.588460288237131,10.843604731108105,wf/hspqm1h10Ns13N5Ms25.h5
12,5,30,1,1.0,7.15317708592066,-3.9925039721674636,3.1606731137532,wf/hspqp1h100Ns12N5Ms30.h5
10,4,28,1,5.0,5.18856142926382,-1.3573027246740217,3.831258704589797,wf/hspqp1h500Ns10N4Ms28.h5
13,4,24,1,0.1,4.637359516331622,-5.528888535574578,-0.8915290192429532,wf/hspqp1h10Ns13N4Ms24.h5
10,5,16,-1,2.0,7.659465643545512,2.2324332665470017,9.891898910092513,wf/hspqm1h200Ns10N5Ms16.h5
11,5,28,1,0.1,7.250111670549388,-5.952964085308563,1.2971475852408239,wf/hspqp1h10Ns11N5Ms28.h5
10,4,28,1,2.0,5.189083492988253,-2.564049026976213,2.6250344660120395,wf/hspqp1h200Ns10N4Ms28.h5
11,4,15,-1,0.2,4.286990626956309,2.6418236870772733,6.928814314033583,wf/hspqm1h20Ns11N4Ms15.h5
14,4,20,-1,0.2,4.12590444263224,2.69937904424721,6.825283486879453,wf/hspqm1h20Ns14N4Ms20.h5
10,4,28,1,1.0,5.190774128394301,-3.6136942318442165,1.5770798965500827,wf/hspqp1h100Ns10N4Ms28.h5
10,5,16,-1,1.0,7.668066737599824,2.765711096941271,10.433777834541097,wf/hspqm1h100Ns10N5Ms16.h5
12,4,24,1,0.5,4.299048316229408,-4.315344960005759,-0.016296643776349873,wf/hspqp1h50Ns12N4Ms24.h5
12,6,21,-1,0.5,12.249518163410052,3.5962532475169584,15.845771410927004,wf/hspqm1h50Ns12N6Ms21.h5
10,4,28,1,0.5,5.193024595116085,-4.520890790280074,0.6721338048360119,wf/hspqp1h50Ns10N4Ms28.h5
12,4,19,-1,0.0,4.285570222598043,2.8721727608235668,7.1577429834216115,wf/hspqm1h0Ns12N4Ms19.h5
12,5,30,1,0.5,7.19048532991645,-4.943778379060686,2.24670695085576,wf/hspqp1h50Ns12N5Ms30.h5
10,4,28,1,0.2,5.194811782403416,-5.303500925378602,-0.10868914297518506,wf/hspqp1h20Ns10N4Ms28.h5
10,5,16,-1,0.5,7.67750200375321,3.1078301875456473,10.785332191298854,wf/hspqm1h50Ns10N5Ms16.h5
11,4,15,-1,0.1,4.287735765449494,2.7013344215974886,6.989070187046983,wf/hspqm1h10Ns11N4Ms15.h5
13,5,25,-1,0.0,7.2594558476693996,3.6589654169501653,10.918421264619559,wf/hspqm1h0Ns13N5Ms25.h5
10,4,28,1,0.1,5.195341001839006,-5.622923224583792,-0.4275822227447847,wf/hspqp1h10Ns10N4Ms28.h5
15,6,42,-1,10.0,10.803816259668226,1.2533452470034865,12.057161506671708,wf/hspqm1h1000Ns15N6Ms42.h5
10,4,28,1,0.0,5.195749090238369,-5.979423432976345,-0.7836743427379783,wf/hspqp1h0Ns10N4Ms28.h5
13,6,36,1,5.0,10.979162638748928,-1.9784413785825823,9.00072126016635,wf/hspqp1h500Ns13N6Ms36.h5
10,5,16,-1,0.2,7.684152077138232,3.3365765697273546,11.02072864686559,wf/hspqm1h20Ns10N5Ms16.h5
11,5,28,1,0.0,7.253683656171957,-6.321136947773964,0.9325467083979895,wf/hspqp1h0Ns11N5Ms28.h5
12,4,18,0,0,4.049698876277387,0,4.049698876277387,wf/rNoImpNs12N4Ms18.h5
12,4,24,1,0.2,4.305192358573974,-5.088506254384251,-0.7833138958102742,wf/hspqp1h20Ns12N4Ms24.h5
11,4,15,-1,0.0,4.2883234446043685,2.762043385657842,7.050366830262211,wf/hspqm1h0Ns11N4Ms15.h5
12,5,30,1,0.2,7.207816550792995,-5.7637861392523835,1.4440304115406126,wf/hspqp1h20Ns12N5Ms30.h5
10,5,16,-1,0.1,7.68603898620989,3.4160360461933843,11.10207503240328,wf/hspqm1h10Ns10N5Ms16.h5
12,6,21,-1,0.2,12.256234469797661,3.828060310148656,16.084294779946312,wf/hspqm1h20Ns12N6Ms21.h5
11,4,14,0,0,4.314182751564448,0,4.314182751564448,wf/rNoImpNs11N4Ms14.h5
12,4,18,-1,10.0,4.049711577746739,0.7346132053186172,4.784324783065354,wf/hspqm1h1000Ns12N4Ms18.h5
11,5,29,0,0,7.328868015029087,0,7.328868015029087,wf/rNoImpNs11N5Ms29.h5
14,5,35,1,1.0,7.240360716665253,-4.226975202849361,3.013385513815894,wf/hspqp1h100Ns14N5Ms35.h5
10,5,16,-1,0.0,7.687461838777784,3.4967799554078756,11.18424179418566,wf/hspqm1h0Ns10N5Ms16.h5
13,5,24,0,0,7.317772635146975,0,7.317772635146975,wf/rNoImpNs13N5Ms24.h5
14,4,20,-1,0.1,4.126932285963438,2.7524866999482445,6.879418985911679,wf/hspqm1h10Ns14N4Ms20.h5
13,4,24,1,0.0,4.6386737056781415,-5.894074899258715,-1.2554011935805702,wf/hspqp1h0Ns13N4Ms24.h5
12,5,30,1,0.1,7.212200975660047,-6.098937025206973,1.1132639504530737,wf/hspqp1h10Ns12N5Ms30.h5
12,4,24,1,0.1,4.306580232933654,-5.40742983143253,-1.100849598498874,wf/hspqp1h10Ns12N4Ms24.h5
10,5,15,0,0,7.909149126780526,0,7.909149126780526,wf/rNoImpNs10N5Ms15.h5
11,4,14,-1,10.0,4.3142010531112325,0.6962028184311917,5.010403871542424,wf/hspqm1h1000Ns11N4Ms14.h5
12,4,18,-1,5.0,4.049933572709362,1.1989561295348636,5.2488897022442265,wf/hspqm1h500Ns12N4Ms18.h5
12,6,21,-1,0.1,12.260234098265547,3.9069629060136726,16.167197004279213,wf/hspqm1h10Ns12N6Ms21.h5
10,5,15,-1,10.0,7.909466680763448,0.8329730652294071,8.742439745992856,wf/hspqm1h1000Ns10N5Ms15.h5
11,4,14,-1,5.0,4.314522154581443,1.1332447125865162,5.4477668671679575,wf/hspqm1h500Ns11N4Ms14.h5
11,5,29,1,10.0,7.328888736194777,-0.934322802139718,6.39456593405501,wf/hspqp1h1000Ns11N5Ms29.h5
10,5,15,-1,5.0,7.91449615772177,1.3590792025344105,9.27357536025618,wf/hspqm1h500Ns10N5Ms15.h5
12,5,30,1,0.0,7.215535632315468,-6.473250931077555,0.7422847012379172,wf/hspqp1h0Ns12N5Ms30.h5
12,4,18,-1,2.0,4.053177613966747,1.8968117665522428,5.9499893805189865,wf/hspqm1h200Ns12N4Ms18.h5
14,4,20,-1,0.0,4.127783649648618,2.806404145290592,6.934187794939211,wf/hspqm1h0Ns14N4Ms20.h5
12,4,24,1,0.0,4.307552997847453,-5.765310275944265,-1.4577572780968087,wf/hspqp1h0Ns12N4Ms24.h5
15,7,49,0,0,15.650882299529083,0,15.650882299529083,wf/rNoImpNs15N7Ms49.h5
14,4,26,1,0.5,4.044569664012836,-3.9629499620954314,0.08161970191740327,wf/hspqp1h50Ns14N4Ms26.h5
13,4,25,0,0,3.981678028805133,0,3.981678028805133,wf/rNoImpNs13N4Ms25.h5
11,4,14,-1,2.0,4.319391715659033,1.7880795902671611,6.1074713059261905,wf/hspqm1h200Ns11N4Ms14.h5
10,5,15,-1,2.0,7.929245790671159,2.1390522225209323,10.06829801319209,wf/hspqm1h200Ns10N5Ms15.h5
13,4,23,-1,0.2,4.138507812544656,2.984047397229077,7.12255520977373,wf/hspqm1h20Ns13N4Ms23.h5
13,5,24,-1,10.0,7.31787029199689,0.9531426064097027,8.27101289840659,wf/hspqm1h1000Ns13N5Ms24.h5
12,4,18,-1,1.0,4.06015656728435,2.3119288322824505,6.372085399566798,wf/hspqm1h100Ns12N4Ms18.h5
12,6,21,-1,0.0,12.26550952928686,3.986014927208491,16.251524456495346,wf/hspqm1h0Ns12N6Ms21.h5
10,5,15,-1,1.0,7.935012465802867,2.6140539141179655,10.549066379920827,wf/hspqm1h100Ns10N5Ms15.h5
13,5,30,0,0,6.872173824892822,0,6.872173824892822,wf/rNoImpNs13N5Ms30.h5
11,4,14,-1,1.0,4.329897430480293,2.176714524157713,6.506611954638004,wf/hspqm1h100Ns11N4Ms14.h5
13,6,36,1,2.0,11.008782047405598,-3.368139243079472,7.64064280432613,wf/hspqp1h200Ns13N6Ms36.h5
11,5,29,1,5.0,7.329508111697374,-1.6016940055882012,5.727814106109168,wf/hspqp1h500Ns11N5Ms29.h5
15,6,42,-1,5.0,10.804610010090016,2.0650677951036847,12.869677805193701,wf/hspqm1h500Ns15N6Ms42.h5
10,5,15,-1,0.5,7.937999209368625,2.9207145848359666,10.85871379420459,wf/hspqm1h50Ns10N5Ms15.h5
12,4,25,0,0,4.049698876277406,0,4.049698876277406,wf/rNoImpNs12N4Ms25.h5
14,5,35,1,0.5,7.274895952584147,-5.224870317276354,2.050025635307792,wf/hspqp1h50Ns14N5Ms35.h5
14,4,19,0,0,4.197985763604337,0,4.197985763604337,wf/rNoImpNs14N4Ms19.h5
14,6,37,-1,10.0,10.920496311707481,1.2074740695071389,12.127970381214624,wf/hspqm1h1000Ns14N6Ms37.h5
12,4,18,-1,0.5,4.067153084962739,2.5695786794413134,6.6367317644040495,wf/hspqm1h50Ns12N4Ms18.h5
11,4,14,-1,0.5,4.339992331920345,2.419240497518962,6.759232829439308,wf/hspqm1h50Ns11N4Ms14.h5
10,5,15,-1,0.2,7.939582949187963,3.13006240438614,11.069645353574103,wf/hspqm1h20Ns10N5Ms15.h5
10,5,15,-1,0.1,7.94000754872629,3.204068131075626,11.144075679801913,wf/hspqm1h10Ns10N5Ms15.h5
13,4,23,-1,0.1,4.153604494418457,3.0335001622881594,7.187104656706615,wf/hspqm1h10Ns13N4Ms23.h5
12,4,18,-1,0.2,4.071959510433916,2.73913499132452,6.811094501758436,wf/hspqm1h20Ns12N4Ms18.h5
11,4,14,-1,0.2,4.346633098552605,2.581279026432635,6.927912124985238,wf/hspqm1h20Ns11N4Ms14.h5
12,4,25,1,10.0,4.049713772063148,-0.775715235238712,3.2739985368244393,wf/hspqp1h1000Ns12N4Ms25.h5
10,5,15,-1,0.0,7.94034775242416,3.280108168825483,11.220455921249641,wf/hspqm1h0Ns10N5Ms15.h5
14,4,19,-1,10.0,4.197995646770408,0.7715202883256865,4.969515935096094,wf/hspqm1h1000Ns14N4Ms19.h5
11,5,29,1,2.0,7.38166598121939,-2.8701110203077693,4.511554960911619,wf/hspqp1h200Ns11N5Ms29.h5
13,4,25,1,10.0,3.9817952066187496,-0.7926057250554845,3.1891894815632664,wf/hspqp1h1000Ns13N4Ms25.h5
11,4,14,-1,0.1,4.348556279310313,2.6380813580531717,6.986637637363485,wf/hspqm1h10Ns11N4Ms14.h5
10,5,14,0,0,7.994036369393128,0,7.994036369393128,wf/rNoImpNs10N5Ms14.h5
12,4,18,-1,0.1,4.073376691154543,2.797743984409517,6.87112067556406,wf/hspqm1h10Ns12N4Ms18.h5
13,5,30,1,10.0,6.872195157557605,-0.9838139728207799,5.888381184736824,wf/hspqp1h1000Ns13N5Ms30.h5
12,5,31,0,0,7.246353741041367,0,7.246353741041367,wf/rNoImpNs12N5Ms31.h5
10,5,14,-1,10.0,7.994068412046477,0.8276896451202382,8.821758057166713,wf/hspqm1h1000Ns10N5Ms14.h5
14,5,35,1,0.2,7.290265109695326,-6.080590413065775,1.2096746966295533,wf/hspqp1h20Ns14N5Ms35.h5
12,4,25,1,5.0,4.050125494237454,-1.3204571672959655,2.729668326941489,wf/hspqp1h500Ns12N4Ms25.h5
11,4,14,-1,0.0,4.350161198094292,2.696273934330826,7.046435132425117,wf/hspqm1h0Ns11N4Ms14.h5
13,5,24,-1,5.0,7.321522679981525,1.558180217890237,8.87970289787176,wf/hspqm1h500Ns13N5Ms24.h5
10,5,14,-1,5.0,7.994752236375083,1.3512297747514816,9.345982011126567,wf/hspqm1h500Ns10N5Ms14.h5
12,4,18,-1,0.0,4.074560171913077,2.857228669531342,6.93178884144442,wf/hspqm1h0Ns12N4Ms18.h5
14,4,19,-1,5.0,4.198152988561552,1.2322119183562221,5.430364906917771,wf/hspqm1h500Ns14N4Ms19.h5
11,5,29,1,1.0,7.441629053571673,-3.9850886577014872,3.4565403958701855,wf/hspqp1h100Ns11N5Ms29.h5
13,4,23,-1,0.0,4.16480485802067,3.0858938784301757,7.250698736450847,wf/hspqm1h0Ns13N4Ms23.h5
10,5,14,-1,2.0,8.005827805805882,2.140848936965914,10.14667674277179,wf/hspqm1h200Ns10N5Ms14.h5
14,4,26,1,0.2,4.695552385253396,-5.362178040748856,-0.6666256554954604,wf/hspqp1h20Ns14N4Ms26.h5
11,4,13,0,0,4.554586520622784,0,4.554586520622784,wf/rNoImpNs11N4Ms13.h5
15,7,49,1,10.0,15.650976942117214,-1.4660054152854831,14.184971526831724,wf/hspqp1h1000Ns15N7Ms49.h5
12,4,17,0,0,4.24697214859612,0,4.24697214859612,wf/rNoImpNs12N4Ms17.h5
10,5,14,-1,1.0,8.023275430357579,2.6130575713805353,10.63633300173811,wf/hspqm1h100Ns10N5Ms14.h5
10,5,14,-1,0.5,8.03463735588439,2.915202864521651,10.949840220406042,wf/hspqm1h50Ns10N5Ms14.h5
13,6,36,1,1.0,11.132004980084929,-4.5682789035791735,6.56372607650576,wf/hspqp1h100Ns13N6Ms36.h5
15,6,42,-1,2.0,10.826528695512488,3.317262074048464,14.143790769560955,wf/hspqm1h200Ns15N6Ms42.h5
11,5,29,1,0.5,7.467585367083825,-4.932649116386013,2.5349362506978093,wf/hspqp1h50Ns11N5Ms29.h5
13,4,25,1,5.0,3.983933295233329,-1.3354604252471436,2.648472869986184,wf/hspqp1h500Ns13N4Ms25.h5
12,4,25,1,2.0,4.068438478591242,-2.3019424627879177,1.766496015803324,wf/hspqp1h200Ns12N4Ms25.h5
10,5,14,-1,0.2,8.040467862532983,3.1215402128272856,11.162008075360266,wf/hspqm1h20Ns10N5Ms14.h5
13,4,22,0,0,3.9816780288051343,0,3.9816780288051343,wf/rNoImpNs13N4Ms22.h5
14,4,19,-1,2.0,4.200175885154193,1.8896231949787854,6.089799080132974,wf/hspqm1h200Ns14N4Ms19.h5
14,5,35,1,0.1,7.294201540471632,-6.429188481677812,0.8650130587938216,wf/hspqp1h10Ns14N5Ms35.h5
12,4,17,-1,10.0,4.247158421589713,0.7354320604318196,4.982590482021532,wf/hspqm1h1000Ns12N4Ms17.h5
11,4,13,-1,10.0,4.554665552769043,0.6910260628318844,5.245691615600924,wf/hspqm1h1000Ns11N4Ms13.h5
13,5,30,1,5.0,6.872714179999212,-1.645167269555106,5.227546910444103,wf/hspqp1h500Ns13N5Ms30.h5
10,5,14,-1,0.1,8.041921958938808,3.194617045532688,11.2365390044715,wf/hspqm1h10Ns10N5Ms14.h5
11,5,29,1,0.2,7.4805768256369305,-5.747276080751835,1.7333007448850963,wf/hspqp1h20Ns11N5Ms29.h5
10,5,14,-1,0.0,8.042968063711074,3.2698305289547434,11.31279859266582,wf/hspqm1h0Ns10N5Ms14.h5
12,5,31,1,10.0,7.24667678870258,-0.9698178970888764,6.276858891613705,wf/hspqp1h1000Ns12N5Ms31.h5
10,5,13,0,0,8.158516571589207,0,8.158516571589207,wf/rNoImpNs10N5Ms13.h5
14,4,19,-1,1.0,4.2041319071173735,2.2653190774637837,6.469450984581155,wf/hspqm1h100Ns14N4Ms19.h5
13,5,24,-1,2.0,7.3763933751432305,2.398553107446607,9.774946482589833,wf/hspqm1h200Ns13N5Ms24.h5
12,4,17,-1,5.0,4.2532229358367575,1.2054217660471662,5.458644701883922,wf/hspqm1h500Ns12N4Ms17.h5
10,5,13,-1,10.0,8.158521469349605,0.8221149073282035,8.980636376677808,wf/hspqm1h1000Ns10N5Ms13.h5
12,4,25,1,1.0,4.3334642083413275,-3.4475639254495145,0.885900282891815,wf/hspqp1h100Ns12N4Ms25.h5
11,5,29,1,0.1,7.483921288644563,-6.079596356533894,1.404324932110667,wf/hspqp1h10Ns11N5Ms29.h5
10,5,13,-1,5.0,8.158623369921898,1.335854954879825,9.494478324801715,wf/hspqm1h500Ns10N5Ms13.h5
13,4,25,1,2.0,4.000747688841565,-2.3147429118279885,1.6860047770135753,wf/hspqp1h200Ns13N4Ms25.h5
11,4,13,-1,5.0,4.555882025913701,1.1179037814682125,5.673785807381911,wf/hspqm1h500Ns11N4Ms13.h5
14,4,26,1,0.1,4.69847398375738,-5.697006379305769,-0.9985323955483879,wf/hspqp1h10Ns14N4Ms26.h5
10,5,13,-1,2.0,8.160479386224829,2.111489043144784,10.27196842936961,wf/hspqm1h200Ns10N5Ms13.h5
15,7,49,0,0,15.650882299529087,0,15.650882299529087,wf/rNoImpNs15N7Ms49.h5
14,5,35,1,0.0,7.297114819275745,-6.817451695694336,0.4796631235814117,wf/hspqp1h0Ns14N5Ms35.h5
10,5,13,-1,1.0,8.164995673066267,2.5860929581177117,10.75108863118398,wf/hspqm1h100Ns10N5Ms13.h5
13,4,22,-1,10.0,3.9819576168234168,0.7752174204177703,4.757175037241186,wf/hspqm1h1000Ns13N4Ms22.h5
14,6,37,-1,5.0,10.92205493054678,1.9907507643872635,12.912805694934038,wf/hspqm1h500Ns14N6Ms37.h5
14,4,19,-1,0.5,4.207899227503448,2.495339893879104,6.703239121382554,wf/hspqm1h50Ns14N4Ms19.h5
13,5,30,1,2.0,6.887069496490771,-2.7852719916176216,4.101797504873148,wf/hspqp1h200Ns13N5Ms30.h5
10,5,13,-1,0.5,8.169753080501732,2.8914631468385563,11.061216227340289,wf/hspqm1h50Ns10N5Ms13.h5
11,5,29,1,0.0,7.486418364763873,-6.450402178046758,1.036016186717115,wf/hspqp1h0Ns11N5Ms29.h5
12,4,25,1,0.5,4.3601122820961145,-4.3373329251534525,0.02277935694266353,wf/hspqp1h50Ns12N4Ms25.h5
11,4,13,-1,2.0,4.561513724540043,1.7448673764866243,6.3063811010266635,wf/hspqm1h200Ns11N4Ms13.h5
10,5,13,-1,0.2,8.173034474628906,3.0988757354808127,11.271910210109718,wf/hspqm1h20Ns10N5Ms13.h5
13,5,24,-1,1.0,7.390464327561182,2.8951800168077457,10.28564434436893,wf/hspqm1h100Ns13N5Ms24.h5
12,4,17,-1,2.0,4.287712090809942,1.8820706558048739,6.169782746614816,wf/hspqm1h200Ns12N4Ms17.h5
10,5,13,-1,0.1,8.173974949043362,3.1719688500690033,11.345943799112364,wf/hspqm1h10Ns10N5Ms13.h5
15,7,49,1,5.0,15.652887976421194,-2.4332915482639503,13.21959642815724,wf/hspqp1h500Ns15N7Ms49.h5
15,6,42,-1,1.0,10.881664066583502,4.036598412070701,14.918262478654196,wf/hspqm1h100Ns15N6Ms42.h5
10,5,13,-1,0.0,8.174725412774439,3.2469512796955113,11.421676692469953,wf/hspqm1h0Ns10N5Ms13.h5
11,5,30,0,0,7.398335206009314,0,7.398335206009314,wf/rNoImpNs11N5Ms30.h5
11,4,13,-1,1.0,4.56552220461532,2.1191574492796925,6.68467965389501,wf/hspqm1h100Ns11N4Ms13.h5
12,5,31,1,5.0,7.251833327587682,-1.6643441001643469,5.587489227423334,wf/hspqp1h500Ns12N5Ms31.h5
13,4,25,1,1.0,4.033287176334851,-3.148569047211387,0.8847181291234634,wf/hspqp1h100Ns13N4Ms25.h5
14,4,19,-1,0.2,4.210455169910235,2.6462523846980117,6.856707554608247,wf/hspqm1h20Ns14N4Ms19.h5
12,4,25,1,0.2,4.37029543344426,-5.113848320409068,-0.7435528869648076,wf/hspqp1h20Ns12N4Ms25.h5
12,4,17,-1,1.0,4.302730554499444,2.284830952942012,6.5875615074414595,wf/hspqm1h100Ns12N4Ms17.h5
14,5,36,0,0,7.124192350113953,0,7.124192350113953,wf/rNoImpNs14N5Ms36.h5
13,4,22,-1,5.0,3.988055446963388,1.2700039377323353,5.258059384695722,wf/hspqm1h500Ns13N4Ms22.h5
11,5,30,1,10.0,7.398380347826533,-0.9424996762011519,6.455880671625385,wf/hspqp1h1000Ns11N5Ms30.h5
11,4,13,-1,0.5,4.568517441896467,2.356983916935548,6.925501358832017,wf/hspqm1h50Ns11N4Ms13.h5
13,5,30,1,1.0,6.936674904038271,-3.718602132251381,3.218072771786892,wf/hspqp1h100Ns13N5Ms30.h5
13,5,24,-1,0.5,7.397898074998926,3.2032914612075762,10.601189536206501,wf/hspqm1h50Ns13N5Ms24.h5
12,4,25,1,0.1,4.372842713548909,-5.433948847748799,-1.0611061341998878,wf/hspqp1h10Ns12N4Ms25.h5
14,4,26,1,0.0,4.699591081698069,-6.069868551731887,-1.3702774700338185,wf/hspqp1h0Ns14N4Ms26.h5
13,6,36,1,0.5,11.228634704149407,-5.627999387456861,5.600635316692552,wf/hspqp1h50Ns13N6Ms36.h5
14,4,19,-1,0.1,4.211222156232679,2.698424602362177,6.909646758594856,wf/hspqm1h10Ns14N4Ms19.h5
12,5,31,1,2.0,7.267635585542387,-2.9608322143879393,4.306803371154448,wf/hspqp1h200Ns12N5Ms31.h5
12,4,17,-1,0.5,4.311268111168511,2.5369174706832536,6.848185581851765,wf/hspqm1h50Ns12N4Ms17.h5
11,4,13,-1,0.2,4.57043208026525,2.5174589695145144,7.087891049779763,wf/hspqm1h20Ns11N4Ms13.h5
11,5,30,1,5.0,7.399620274593152,-1.6298042716923777,5.7698160029007735,wf/hspqp1h500Ns11N5Ms30.h5
13,4,22,-1,2.0,4.01274331446555,1.9888438169798843,6.0015871314454365,wf/hspqm1h200Ns13N4Ms22.h5
12,5,31,1,1.0,7.29085394583693,-4.052931225002478,3.237922720834457,wf/hspqp1h100Ns12N5Ms31.h5
12,4,25,1,0.0,4.374692752465545,-5.79296261902827,-1.4182698665627242,wf/hspqp1h0Ns12N4Ms25.h5
11,4,13,-1,0.1,4.570995186660447,2.573836805569428,7.144831992229878,wf/hspqm1h10Ns11N4Ms13.h5
12,4,17,-1,0.2,4.3159815462309545,2.7039367264202774,7.019918272651233,wf/hspqm1h20Ns12N4Ms17.h5
11,5,30,1,2.0,7.440801135895371,-2.95776874131438,4.48303239458099,wf/hspqp1h200Ns11N5Ms30.h5
14,4,19,-1,0.0,4.211883185208006,2.751411465698899,6.963294650906901,wf/hspqm1h0Ns14N4Ms19.h5
13,5,24,-1,0.2,7.401832915274637,3.4064034118659414,10.808236327140582,wf/hspqm1h20Ns13N5Ms24.h5
13,4,25,1,0.5,4.099032637299441,-3.944560261725417,0.15447237557402516,wf/hspqp1h50Ns13N4Ms25.h5
13,4,22,-1,1.0,4.025466225445332,2.411775839442962,6.437242064888298,wf/hspqm1h100Ns13N4Ms22.h5
11,4,13,-1,0.0,4.571475674857786,2.631586539324691,7.203062214182475,wf/hspqm1h0Ns11N4Ms13.h5
12,5,31,1,0.5,7.313882020447201,-4.999397140483801,2.3144848799634055,wf/hspqp1h50Ns12N5Ms31.h5
15,7,49,1,2.0,15.687788890128017,-4.112667549259799,11.575121340868213,wf/hspqp1h200Ns15N7Ms49.h5
13,6,36,0,0,10.977250619528018,0,10.977250619528018,wf/rNoImpNs13N6Ms36.h5
11,5,30,1,1.0,7.4986302622257455,-4.129986243172967,3.3686440190527778,wf/hspqp1h100Ns11N5Ms30.h5
14,4,27,0,0,3.9245154634710055,0,3.9245154634710055,wf/rNoImpNs14N4Ms27.h5
12,4,26,0,0,4.0496988762776365,0,4.0496988762776365,wf/rNoImpNs12N4Ms26.h5
12,4,17,-1,0.1,4.317256142931331,2.7618445611802205,7.079100704111553,wf/hspqm1h10Ns12N4Ms17.h5
11,4,12,0,0,4.554586520622781,0,4.554586520622781,wf/rNoImpNs11N4Ms12.h5
14,4,18,0,0,4.197985763607908,0,4.197985763607908,wf/rNoImpNs14N4Ms18.h5
15,7,49,-1,10.0,15.650978544354262,1.4656235694932795,17.116602113847534,wf/hspqm1h1000Ns15N7Ms49.h5
11,4,12,-1,10.0,4.554590907140665,0.6851476994063017,5.2397386065469655,wf/hspqm1h1000Ns11N4Ms12.h5
13,4,22,-1,0.5,4.0349888520819155,2.671054226065463,6.706043078147369,wf/hspqm1h50Ns13N4Ms22.h5
11,5,30,1,0.5,7.522964171252747,-5.120284260886871,2.4026799103658742,wf/hspqp1h50Ns11N5Ms30.h5
14,5,36,1,10.0,7.1245051923217115,-1.0386823662188494,6.085822826102864,wf/hspqp1h1000Ns14N5Ms36.h5
12,4,17,-1,0.0,4.318268952053597,2.82069625925545,7.138965211309048,wf/hspqm1h0Ns12N4Ms17.h5
12,4,26,1,10.0,4.049720348363552,-0.7795812671995687,3.270139081163986,wf/hspqp1h1000Ns12N4Ms26.h5
12,5,31,1,0.2,7.330581470778751,-5.821853813767026,1.5087276570117225,wf/hspqp1h20Ns12N5Ms31.h5
13,5,24,-1,0.1,7.402860622606836,3.4766518137091516,10.879512436315993,wf/hspqm1h10Ns13N5Ms24.h5
11,4,12,-1,5.0,4.554657605050937,1.1026135174557545,5.65727112250669,wf/hspqm1h500Ns11N4Ms12.h5
14,6,37,-1,2.0,10.967996643929252,3.167521077945026,14.135517721874274,wf/hspqm1h200Ns14N6Ms37.h5
15,6,42,-1,0.5,10.931373763930695,4.452946141505416,15.384319905436115,wf/hspqm1h50Ns15N6Ms42.h5
14,4,18,-1,10.0,4.197995182454378,0.764621537152055,4.962616719606434,wf/hspqm1h1000Ns14N4Ms18.h5
12,4,16,0,0,4.299038078819759,0,4.299038078819759,wf/rNoImpNs12N4Ms16.h5
11,4,12,-1,2.0,4.55540299076776,1.7124271077263835,6.26783009849414,wf/hspqm1h200Ns11N4Ms12.h5
11,5,30,1,0.2,7.533655468585623,-5.95945871799855,1.5741967505870742,wf/hspqp1h20Ns11N5Ms30.h5
13,4,22,-1,0.2,4.040997108456751,2.8400625594003515,6.881059667857104,wf/hspqm1h20Ns13N4Ms22.h5
